"(PDH-TSV 4.0) ("	"\\YJYVR04\Process(HQVRMeeting)\% Processor Time"	"\\YJYVR04\Process(HQVRMeeting)\Handle Count"	"\\YJYVR04\Process(HQVRMeeting)\Private Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Virtual Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Working Set"	"\\YJYVR04\Process(HQVRMeeting)\Working Set - Private"
"08/05/2022 11:35:59.292"	"33.005144426991464002"	"1869"	"2008248320"	"16713351168"	"1509105664"	"1363603456"
"08/05/2022 11:36:00.303"	"54.046609895201711993"	"1869"	"2006740992"	"16713351168"	"1513000960"	"1358282752"
"08/05/2022 11:36:01.298"	"47.121838325701517647"	"1869"	"2007445504"	"16713351168"	"1509371904"	"1354653696"
"08/05/2022 11:36:02.293"	"29.835169169805951128"	"1869"	"2010255360"	"16713351168"	"1507438592"	"1352720384"
"08/05/2022 11:36:03.300"	"27.937922086126874888"	"1869"	"2010849280"	"16713351168"	"1503547392"	"1348829184"
"08/05/2022 11:36:04.293"	"28.331913631634552786"	"1869"	"2010300416"	"16714412032"	"1498669056"	"1343950848"
"08/05/2022 11:36:05.301"	"38.734327285506275018"	"1869"	"2012491776"	"16714412032"	"1496178688"	"1341460480"
"08/05/2022 11:36:06.291"	"39.469126731235888883"	"1869"	"2011201536"	"16714412032"	"1481347072"	"1335844864"
"08/05/2022 11:36:07.296"	"37.300498284923087056"	"1869"	"2011758592"	"16714412032"	"1487876096"	"1333157888"
"08/05/2022 11:36:08.291"	"28.279249164568138752"	"1869"	"2012041216"	"16723628032"	"1481240576"	"1331912704"
"08/05/2022 11:36:09.303"	"41.678670123662278968"	"1869"	"2012651520"	"16714412032"	"1487269888"	"1332551680"
"08/05/2022 11:36:10.297"	"42.432240677781308591"	"1869"	"2013200384"	"16714412032"	"1487798272"	"1333080064"
"08/05/2022 11:36:11.290"	"34.628885134250268152"	"1869"	"2014048256"	"16714412032"	"1479417856"	"1333915648"
"08/05/2022 11:36:12.296"	"32.609739163827157427"	"1869"	"2027454464"	"16714412032"	"1494798336"	"1340080128"
"08/05/2022 11:36:13.294"	"29.758855784399834477"	"1869"	"2021126144"	"16730992640"	"1490276352"	"1335558144"
"08/05/2022 11:36:14.299"	"48.184837983549464013"	"1869"	"2028691456"	"16730992640"	"1496576000"	"1341857792"
"08/05/2022 11:36:15.294"	"28.276448659017699327"	"1869"	"2018156544"	"16730992640"	"1491369984"	"1336651776"
"08/05/2022 11:36:16.303"	"55.719268396595587944"	"1869"	"2018775040"	"16730992640"	"1491972096"	"1337253888"
"08/05/2022 11:36:17.297"	"39.283520873490516578"	"1869"	"2019131392"	"16730992640"	"1493463040"	"1338744832"
"08/05/2022 11:36:18.293"	"29.826056947549844267"	"1869"	"2019680256"	"16730992640"	"1493995520"	"1339277312"
"08/05/2022 11:36:19.303"	"34.014763248342106294"	"1869"	"2020388864"	"16730992640"	"1494712320"	"1339994112"
"08/05/2022 11:36:20.294"	"25.247807227942253405"	"1869"	"2021011456"	"16730992640"	"1494458368"	"1339740160"
"08/05/2022 11:36:21.312"	"47.583214753915576978"	"1869"	"2021769216"	"16730992640"	"1495072768"	"1340354560"
"08/05/2022 11:36:22.304"	"36.203957506854699488"	"1869"	"2022318080"	"16730992640"	"1495605248"	"1340887040"
"08/05/2022 11:36:23.294"	"26.835299605196542672"	"1869"	"2022866944"	"16730992640"	"1486921728"	"1341419520"
"08/05/2022 11:36:24.301"	"54.327914400168161535"	"1869"	"2023559168"	"16730992640"	"1496526848"	"1341808640"
